Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
681bd99e03055887929bcd03,5d7fd2a5987f70001602d95b,APPROVED,Not Applicable,2025-05-07T22:07:30.461000Z,2025-05-07T22:11:49.188000Z,2025-05-28T00:00:20.438000Z,2025-05-07T22:11:49.826339Z,259.0,2B73928C,5124,49,Female,Asian,Philippines,United States,Cambodia,English,No,Full-Time
681bd9a7819e3dc7f61407a7,66d5d10f4defd1d7b2cdd5c5,APPROVED,Not Applicable,2025-05-07T22:07:48.132000Z,2025-05-07T22:10:06.451000Z,2025-05-28T00:00:20.851000Z,2025-05-07T22:10:07.043804Z,139.0,2B73928C,2104,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
681bd9c0ce4d2ac560fb2d01,66e88979d6bb95675bfdd165,APPROVED,Not Applicable,2025-05-07T22:08:05.284000Z,2025-05-07T22:11:01.170000Z,2025-05-28T00:00:21.773000Z,2025-05-07T22:11:01.838093Z,176.0,2B73928C,1521,53,Female,White,United States,United States,United States,English,No,Full-Time
681bd9c941b0b67c96d32a1d,680d8b072f273065b2723fda,APPROVED,Not Applicable,2025-05-07T22:08:18.659000Z,2025-05-07T22:17:24.089000Z,2025-05-28T00:00:22.153000Z,2025-05-07T22:17:24.666083Z,546.0,2B73928C,318,41,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
681bd9f4d76d1ef1052ea6b2,6288557c67c5e08a1ebaf795,APPROVED,Not Applicable,2025-05-07T22:08:56.032000Z,2025-05-07T22:11:32.279000Z,2025-05-28T00:03:45.264000Z,2025-05-07T22:11:32.798525Z,157.0,2B73928C,966,36,Male,Mixed,United States,United States,United States,English,No,Full-Time
681bd9f6d19a6c386c4883d4,664aa55ce849bcd782008c64,APPROVED,Not Applicable,2025-05-07T22:08:59.188000Z,2025-05-07T22:10:37.999000Z,2025-05-28T00:03:45.764000Z,2025-05-07T22:10:38.528287Z,99.0,2B73928C,934,30,Male,White,United States,United States,United States,English,Yes,Full-Time
681bd9fda8c809f8cbe5ce75,59ffb939517dfb00013dadda,APPROVED,Not Applicable,2025-05-07T22:09:12.754000Z,2025-05-07T22:11:49.638000Z,2025-05-28T00:03:46.292000Z,2025-05-07T22:11:50.131295Z,157.0,2B73928C,7525,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
681bda002936d1fb860a5cd3,60ed8f50e13ce18a6d406a09,APPROVED,Not Applicable,2025-05-07T22:09:04.405000Z,2025-05-07T22:12:59.528000Z,2025-05-28T00:03:46.790000Z,2025-05-07T22:13:00.068341Z,236.0,2B73928C,5219,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
681bda089e8d87a56eb98ecf,65962d768923ce48b037bd8a,APPROVED,Not Applicable,2025-05-07T22:09:58.720000Z,2025-05-07T22:16:52.104000Z,2025-05-28T00:00:22.538000Z,2025-05-07T22:16:52.624332Z,414.0,2B73928C,945,47,Female,White,United States,United States,United States,English,No,Full-Time
681bda327dfa227377b69b6e,5c56964991c0ad0001cfa5ae,APPROVED,Not Applicable,2025-05-07T22:09:58.922000Z,2025-05-07T22:12:03.620000Z,2025-05-28T00:03:47.481000Z,2025-05-07T22:12:04.095934Z,125.0,2B73928C,4764,36,Male,White,United States,United States,United States,English,No,Full-Time
681bda4b5c1293928622f06a,6711729a71c35dc0418b2ef3,APPROVED,Not Applicable,2025-05-07T22:10:24.557000Z,2025-05-07T22:13:31.032000Z,2025-05-28T00:00:22.919000Z,2025-05-07T22:13:31.561897Z,187.0,2B73928C,1048,65,Female,White,United States,United States,United States,English,No,Full-Time
681bda4fd7d42482aeeeb372,67dfb5799ff05c298d95ee55,APPROVED,Not Applicable,2025-05-07T22:10:37.676000Z,2025-05-07T22:13:19.695000Z,2025-05-28T00:00:23.389000Z,2025-05-07T22:13:20.215255Z,163.0,2B73928C,494,33,Female,White,United States,United States,United States,English,No,Full-Time
681bda5e9b34dd066d6e967e,61005834c822c93af7ac2d2b,APPROVED,Not Applicable,2025-05-07T22:10:43.905000Z,2025-05-07T22:12:44.717000Z,2025-05-28T00:00:23.833000Z,2025-05-07T22:12:45.309764Z,121.0,2B73928C,390,29,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
681bda5ffe3ec9a5ddc4f382,67511b1497ff44e336a37e44,APPROVED,Not Applicable,2025-05-07T22:10:46.328000Z,2025-05-07T22:15:13.399000Z,2025-05-28T00:00:24.228000Z,2025-05-07T22:15:14.004687Z,268.0,2B73928C,272,48,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
681bda6ae3c68d9e73c9f10e,64b00963c1ea5bb33dc30910,APPROVED,Not Applicable,2025-05-07T22:10:50.728000Z,2025-05-07T22:15:42.169000Z,2025-05-28T00:03:48.061000Z,2025-05-07T22:15:42.714241Z,292.0,2B73928C,849,73,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
681bda6e15333a0105ff0e9a,660207c28ad9227816c9593d,APPROVED,Not Applicable,2025-05-07T22:10:54.566000Z,2025-05-07T22:13:27.454000Z,2025-05-28T00:03:48.730000Z,2025-05-07T22:13:27.994028Z,153.0,2B73928C,1064,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
681bda71842440179bcf7292,67cf58e37c80d731a206b836,APPROVED,Not Applicable,2025-05-07T22:11:08.156000Z,2025-05-07T22:17:13.311000Z,2025-05-28T00:00:24.643000Z,2025-05-07T22:17:13.845179Z,366.0,2B73928C,168,66,Female,Black,United States,United States,United States,English,No,Full-Time
681bda78147c6493cf92b849,5f25419d6c25411a2b68ddd8,APPROVED,Not Applicable,2025-05-07T22:11:04.973000Z,2025-05-07T22:15:39.905000Z,2025-05-28T00:03:49.314000Z,2025-05-07T22:15:40.464127Z,275.0,2B73928C,2673,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
681bda7d61d3ea8051e38171,664cf2037353bb98801436b5,APPROVED,Not Applicable,2025-05-07T22:11:14.198000Z,2025-05-07T22:15:41.592000Z,2025-05-28T00:00:25.079000Z,2025-05-07T22:15:42.102261Z,268.0,2B73928C,2334,36,Female,White,United States,United States,United States,English,No,Part-Time
681bda8047c4f141b76fd5bd,6009c8b032ba910988731c72,APPROVED,Not Applicable,2025-05-07T22:11:16.668000Z,2025-05-07T22:13:07.427000Z,2025-05-28T00:03:50.001000Z,2025-05-07T22:13:07.905571Z,111.0,2B73928C,652,25,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
681bda8808368ba392a523e6,67aca729b4f9b52d80a3cd4c,APPROVED,Not Applicable,2025-05-07T22:11:28.981000Z,2025-05-07T22:17:04.633000Z,2025-05-28T00:03:50.554000Z,2025-05-07T22:17:05.178514Z,336.0,2B73928C,729,47,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
681bda892f00b30c94ddb9f8,67d865c30ff89ada0c980689,TIMED-OUT,Not Applicable,2025-05-07T22:11:29.150000Z,,,2025-05-11T18:50:49.365448Z,333561.0,,491,62,Male,Black,United States,United States,United States,English,No,Full-Time
681bda8e161865addfb4cd0e,60fadf64707bc7dcf61f9e54,APPROVED,Not Applicable,2025-05-07T22:16:25.362000Z,2025-05-07T22:18:16.648000Z,2025-05-28T00:03:51.274000Z,2025-05-07T22:18:17.168756Z,112.0,2B73928C,10616,42,Male,White,United States,United States,United States,English,No,Full-Time
681bda960504e7478982fe4c,673b4532dad611895a16ae00,APPROVED,Not Applicable,2025-05-07T22:11:34.184000Z,2025-05-07T22:17:43.043000Z,2025-05-28T00:00:25.456000Z,2025-05-07T22:17:43.631539Z,369.0,2B73928C,1073,25,Female,Black,United States,United States,United States,English,Yes,Full-Time
681bdaad734a3cbbd44e1bc9,67e1f9a91da223a80563aa1c,APPROVED,Not Applicable,2025-05-07T22:12:02.369000Z,2025-05-07T22:16:34.154000Z,2025-05-28T00:03:52.343000Z,2025-05-07T22:16:34.755960Z,272.0,2B73928C,419,60,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
681bdab36ab73d2e945ab67c,66d9cd06e207a93377f7820e,APPROVED,Not Applicable,2025-05-07T22:12:40.824000Z,2025-05-07T22:18:49.596000Z,2025-05-28T00:03:53.055000Z,2025-05-07T22:18:50.121549Z,369.0,2B73928C,841,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
681bdabc08c9e337f2a5f0cc,67445788eafdd6f0a0dcd927,APPROVED,Not Applicable,2025-05-07T22:12:17.478000Z,2025-05-07T22:15:13.759000Z,2025-05-28T00:00:25.895000Z,2025-05-07T22:15:14.361169Z,177.0,2B73928C,400,37,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
681bdadf0c2d174b8c3b1fc9,591c76c53ae7870001cb0c60,APPROVED,Not Applicable,2025-05-07T22:12:53.383000Z,2025-05-07T22:15:20.385000Z,2025-05-28T00:00:26.287000Z,2025-05-07T22:15:20.982797Z,148.0,2B73928C,1044,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
681bdaec2dc2397293cf7bbd,66b1ae2bf1b4bbd5740d658a,APPROVED,Not Applicable,2025-05-07T22:13:11.376000Z,2025-05-07T22:18:20.819000Z,2025-05-28T00:00:26.639000Z,2025-05-07T22:18:21.395901Z,310.0,2B73928C,326,29,Female,White,United States,United States,United States,English,No,Other
681bdaf31364c95f69e78cc5,66c20b634a3b292d25596fbc,APPROVED,Not Applicable,2025-05-07T22:13:13.273000Z,2025-05-07T22:15:15.249000Z,2025-05-28T00:03:53.669000Z,2025-05-07T22:15:15.856269Z,122.0,2B73928C,813,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
681bdb01161865addfb4cd19,662408018ad9187d4b3061fb,APPROVED,Not Applicable,2025-05-07T22:13:24.667000Z,2025-05-07T22:17:48.647000Z,2025-05-28T00:00:26.993000Z,2025-05-07T22:17:49.204751Z,264.0,2B73928C,921,39,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
681bdb08d4692e7277901f93,656ea0d1171b158205065fbb,APPROVED,Not Applicable,2025-05-07T22:13:32.627000Z,2025-05-07T22:16:02.613000Z,2025-05-28T00:00:27.361000Z,2025-05-07T22:16:03.124748Z,150.0,2B73928C,1625,73,Female,White,Netherlands,United States,United States,English,No,Part-Time
681bdb2413b5c091b233397f,566feba6b937e400052d33b2,APPROVED,Not Applicable,2025-05-07T22:14:15.962000Z,2025-05-07T22:17:21.535000Z,2025-05-28T00:03:54.259000Z,2025-05-07T22:17:22.101601Z,186.0,2B73928C,5565,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
681bdb76047c27c5058b4fda,67c9f800b7bce66c45586394,APPROVED,Not Applicable,2025-05-07T22:15:40.879000Z,2025-05-07T22:19:02.760000Z,2025-05-28T00:03:54.775000Z,2025-05-07T22:19:03.311222Z,202.0,2B73928C,459,27,Male,White,United States,United States,United States,English,No,Part-Time
681bdb76ec7b2173b0682b10,67f2f188b1977c699d6f1dc5,APPROVED,Not Applicable,2025-05-07T22:15:25.087000Z,2025-05-07T22:20:36.176000Z,2025-05-28T00:00:27.743000Z,2025-05-07T22:20:36.703214Z,312.0,2B73928C,527,57,Female,Black,United States,United States,United States,English,No,Full-Time
681bdb7780e88a7595ec07a4,67ea1b486fa9c8eb97c1c4ea,APPROVED,Not Applicable,2025-05-07T22:16:04.988000Z,2025-05-07T22:20:17.134000Z,2025-05-28T01:00:17.757000Z,2025-05-07T22:20:17.684661Z,253.0,2B73928C,483,59,Male,White,United States,United States,United States,English,No,Part-Time
681bdb783ba72591c24c809b,673276b17430c6ece3a6d874,APPROVED,Not Applicable,2025-05-07T22:21:27.588000Z,2025-05-07T22:23:37.744000Z,2025-05-28T00:03:55.454000Z,2025-05-07T22:23:38.343200Z,131.0,2B73928C,979,48,Male,White,United States,United States,United States,English,No,Part-Time
681bdb8c35f1a4ca0451bb53,6606d4f4acdc3a6b8200c0ee,APPROVED,Not Applicable,2025-05-07T22:15:40.679000Z,2025-05-07T22:18:06.056000Z,2025-05-28T00:03:56.169000Z,2025-05-07T22:18:06.609156Z,146.0,2B73928C,776,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
681bdb8d182a3a542523039d,6760181f0962fe723f45050d,APPROVED,Not Applicable,2025-05-07T22:15:41.630000Z,2025-05-07T22:37:49.905000Z,2025-05-28T00:00:28.202000Z,2025-05-07T23:27:38.068215Z,1329.0,2B73928C,606,38,Female,White,United States,United States,United States,English,No,Full-Time
681bdb925097312a725a2d0d,67dc569f7046b00f04ed4820,APPROVED,Not Applicable,2025-05-07T22:16:04.424000Z,2025-05-07T22:18:59.333000Z,2025-05-28T00:00:28.623000Z,2025-05-07T22:18:59.904376Z,175.0,2B73928C,455,35,Female,White,United States,United States,United States,English,No,Part-Time
681bdbb31e2cfc87a405c022,5e121701dc79bd8a1a22ca99,APPROVED,Not Applicable,2025-05-07T22:17:14.601000Z,2025-05-07T22:19:33.739000Z,2025-05-28T00:00:29.050000Z,2025-05-07T22:19:34.273525Z,140.0,2B73928C,9966,54,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
681bdbcceb3b6dda2f0d09f5,672cbd84c7bd6e9e70eef89c,APPROVED,Not Applicable,2025-05-07T22:16:52.761000Z,2025-05-07T22:20:38.594000Z,2025-05-28T00:00:29.550000Z,2025-05-07T22:20:39.157858Z,226.0,2B73928C,324,62,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
681bdbd91aa6a9c4b68e03cc,608bfa04767191aa4d57bfd8,APPROVED,Not Applicable,2025-05-07T22:16:57.554000Z,2025-05-07T22:22:07.298000Z,2025-05-28T00:00:30.030000Z,2025-05-07T22:22:07.868320Z,310.0,2B73928C,9216,42,Female,White,United States,United States,United States,English,No,Full-Time
681bdbef94afe068fee7796a,66ff08f35285075a6031c8d5,APPROVED,Not Applicable,2025-05-07T22:17:24.939000Z,2025-05-07T22:19:25.043000Z,2025-05-28T00:00:30.434000Z,2025-05-08T12:23:20.266463Z,121.0,2B73928C,157,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
681bdbf230b7b4e64a95734a,673b5242cd8343023316ee4e,APPROVED,Not Applicable,2025-05-07T22:17:54.047000Z,2025-05-07T22:22:45.184000Z,2025-05-28T00:00:30.853000Z,2025-05-07T22:22:45.706501Z,292.0,2B73928C,553,58,Female,White,United States,United States,United States,English,No,Full-Time
681bdbf3647c2f290791d971,67c7a68e2bb24579da79fd6f,APPROVED,Not Applicable,2025-05-07T22:17:30.276000Z,2025-05-07T22:22:12.803000Z,2025-05-28T00:03:56.909000Z,2025-05-07T22:22:13.531734Z,283.0,2B73928C,298,24,Male,White,United Kingdom,United States,United Kingdom,English,Yes,Full-Time
681bdbf486ab7ac061caad25,67dc95e124b76ffa3078fc9f,APPROVED,Not Applicable,2025-05-07T22:17:31.339000Z,2025-05-07T22:22:01.660000Z,2025-05-28T00:00:31.274000Z,2025-05-07T22:22:02.169121Z,271.0,2B73928C,394,26,Female,White,United States,United States,United States,English,No,Part-Time
681bdc0ff24d976a816106e6,66bb8f069b5f440e783d848e,APPROVED,Not Applicable,2025-05-07T22:17:58.391000Z,2025-05-07T22:21:19.786000Z,2025-05-28T00:00:31.720000Z,2025-05-07T22:21:20.409741Z,202.0,2B73928C,1211,54,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
681bdc10249343a37fcc2dd1,67e9e0449a506867ccbac8cd,RETURNED,Not Applicable,2025-05-07T22:18:15.390000Z,2025-05-07T22:21:45.985000Z,,2025-05-11T18:50:49.368081Z,,2B73928C,222,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681bdc1ef0c94621877c2745,67c65fc36a80dfef8fbc1467,APPROVED,Not Applicable,2025-05-07T22:18:11.105000Z,2025-05-07T22:22:35.180000Z,2025-05-28T00:00:32.819000Z,2025-05-07T22:22:35.792696Z,265.0,2B73928C,347,61,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
681bdc2a752180ee258a7a53,5d8ceadadad82b0016bac50b,APPROVED,Not Applicable,2025-05-07T22:18:23.611000Z,2025-05-07T22:19:47.675000Z,2025-05-28T00:03:57.648000Z,2025-05-07T22:19:48.222531Z,85.0,2B73928C,1790,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
681bdc2d06b4fd21bd9e0176,6769d0f4c34ce8dac8d6ef70,APPROVED,Not Applicable,2025-05-07T22:18:28.727000Z,2025-05-07T22:24:02.259000Z,2025-05-28T00:03:58.153000Z,2025-05-07T22:24:02.804319Z,334.0,2B73928C,333,67,Male,White,United States,United States,United States,English,No,Full-Time
681bdc6503a83683f5405728,630a8feaa8eef385f72dc1a5,APPROVED,Not Applicable,2025-05-07T22:19:21.358000Z,2025-05-07T22:26:06.033000Z,2025-05-28T00:03:58.653000Z,2025-05-07T22:26:06.604300Z,405.0,2B73928C,6635,37,Male,Asian,Pakistan,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
681bdc695b9f866579e78f47,67e18df3adc77c0702ba396b,APPROVED,Not Applicable,2025-05-07T22:19:28.429000Z,2025-05-07T22:22:18.240000Z,2025-05-28T00:03:59.143000Z,2025-05-07T22:22:18.807512Z,170.0,2B73928C,551,62,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
681bdc73383d340e36c5d5ae,66bc59b005ccfffd6775fe9f,APPROVED,Not Applicable,2025-05-07T22:19:31.182000Z,2025-05-07T22:23:26.191000Z,2025-05-28T00:00:33.311000Z,2025-05-07T22:23:26.791576Z,236.0,2B73928C,409,26,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
681bdc7996a81a91258d247b,67e1dede9ac73d05f0eb255e,APPROVED,Not Applicable,2025-05-07T22:19:37.071000Z,2025-05-07T22:22:41.894000Z,2025-05-28T00:00:33.763000Z,2025-05-07T22:22:42.483546Z,185.0,2B73928C,234,27,Female,Asian,United States,United States,United States,English,Yes,Full-Time
681bdc7a8ba2894df66e267d,58404fd8ad98e40001ce915f,APPROVED,Not Applicable,2025-05-07T22:19:57.666000Z,2025-05-07T22:23:19.490000Z,2025-05-28T00:00:34.277000Z,2025-05-07T22:23:20.074968Z,202.0,2B73928C,4366,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
681bdc854bcb23cb6a1d32e3,651090beae417ded35c4ef2f,APPROVED,Not Applicable,2025-05-07T22:19:49.120000Z,2025-05-07T22:23:52.053000Z,2025-05-28T00:00:34.784000Z,2025-05-07T22:23:52.604908Z,243.0,2B73928C,3283,73,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
681bdcaa1d63186ff4eaeebf,676ca3da9773676ad989ef10,APPROVED,Not Applicable,2025-05-07T22:20:31.815000Z,2025-05-07T22:22:54.706000Z,2025-05-28T00:03:59.696000Z,2025-05-07T22:22:55.275701Z,143.0,2B73928C,1206,56,Male,White,United States,United States,United States,English,No,Full-Time
681bdcb4d209c0161b75751e,5d612ae16512d700159face7,APPROVED,Not Applicable,2025-05-07T22:20:36.829000Z,2025-05-07T22:25:22.698000Z,2025-05-28T00:00:35.277000Z,2025-05-07T22:25:23.273644Z,286.0,2B73928C,10420,41,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
681bdcdea407e705ff5498fe,5eea9a9ea8d6d71ba912a73e,APPROVED,Not Applicable,2025-05-07T22:21:21.890000Z,2025-05-07T22:23:20.494000Z,2025-05-28T00:04:00.277000Z,2025-05-07T22:23:21.037123Z,119.0,2B73928C,2049,39,Male,White,United States,United States,United States,English,No,Full-Time
681bdce18d3b39280fbfabcf,67d5dddf8d7ba521684d753d,APPROVED,Not Applicable,2025-05-07T22:21:29.801000Z,2025-05-07T22:26:40.334000Z,2025-05-28T00:04:00.815000Z,2025-05-08T03:04:52.945211Z,311.0,2B73928C,422,44,Male,White,United States,United States,United States,English,No,Part-Time
681bdcfa0fa51a91c7fe425c,67803b5508f3d995ef13696b,APPROVED,Not Applicable,2025-05-07T22:24:18.878000Z,2025-05-07T22:28:32.498000Z,2025-05-28T00:00:35.723000Z,2025-05-07T22:28:33.071460Z,254.0,2B73928C,207,55,Female,Other,United Kingdom,United Kingdom,United Kingdom,English,No,Other
681bdd111bef1de17ecf701b,5cf765f7b026f40001fe1bc6,APPROVED,Not Applicable,2025-05-07T22:22:24.900000Z,2025-05-07T22:25:12.034000Z,2025-05-28T00:00:36.140000Z,2025-05-07T22:25:12.539217Z,168.0,2B73928C,1399,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
681bdd17369fd95d51331a7b,62db2644ab0a3a353c0dcb54,APPROVED,Not Applicable,2025-05-07T22:22:27.553000Z,2025-05-07T22:25:09.142000Z,2025-05-28T00:04:01.462000Z,2025-05-07T22:25:09.672407Z,162.0,2B73928C,3867,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
681bdd2342ba007542884ef3,6741ce8667002c96f0362d34,APPROVED,Not Applicable,2025-05-07T22:22:34.650000Z,2025-05-07T22:25:26.976000Z,2025-05-28T00:00:36.573000Z,2025-05-07T22:25:27.554044Z,173.0,2B73928C,1277,37,Female,White,United States,United States,United States,English,No,Other
681bdd23766058103c6df810,63d141f0a7b0e7ea9526e89d,APPROVED,Not Applicable,2025-05-07T22:22:42.064000Z,2025-05-07T22:24:46.542000Z,2025-05-28T00:00:36.990000Z,2025-05-07T22:24:47.109063Z,125.0,2B73928C,3545,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
681bdd2b75065051893d1b76,67d0b0f1363d5d02cc8f37d6,APPROVED,Not Applicable,2025-05-07T22:22:35.216000Z,2025-05-07T22:27:45.934000Z,2025-05-28T00:00:37.415000Z,2025-05-07T22:27:46.463059Z,311.0,2B73928C,319,33,Female,White,United States,United States,United States,English,No,Part-Time
681bdd321d63186ff4eaeec6,651c4484ba17050f6b716614,APPROVED,Not Applicable,2025-05-07T22:22:42.431000Z,2025-05-07T22:24:29.781000Z,2025-05-28T00:04:02.013000Z,2025-05-07T22:24:30.370220Z,108.0,2B73928C,3950,31,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
681bdd36aa8dbf32c8c3636f,677601065642ec4c09a1a933,APPROVED,Not Applicable,2025-05-07T22:22:49.365000Z,2025-05-07T22:25:26.886000Z,2025-05-28T00:04:02.541000Z,2025-05-07T22:25:27.500758Z,158.0,2B73928C,508,57,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
681bdd4e051cda621f3bc1e6,67dcc454ea9aca49011e1373,APPROVED,Not Applicable,2025-05-07T22:23:37.070000Z,2025-05-07T22:34:04.382000Z,2025-05-28T00:04:03.049000Z,2025-05-07T22:34:05.005212Z,628.0,2B73928C,530,32,Male,White,United States,United States,United States,English,No,Part-Time
681bdd59377e6936ab63415b,67e04fb6a0a0f7c68d0cb905,APPROVED,Not Applicable,2025-05-07T22:23:21.227000Z,2025-05-07T22:25:48.852000Z,2025-05-28T00:00:37.831000Z,2025-05-07T22:25:49.367085Z,148.0,2B73928C,250,42,Female,White,United States,United States,United States,English,No,Full-Time
681bdd5fa720b892ab77437b,67f2e7e796881a7894a2390e,APPROVED,Not Applicable,2025-05-07T22:23:34.588000Z,2025-05-07T22:36:16.345000Z,2025-05-28T00:04:03.560000Z,2025-05-07T22:36:16.910383Z,762.0,2B73928C,0,19,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
681bdd63d4692e7277901fdc,5a5c23afe0cf3d0001268781,APPROVED,Not Applicable,2025-05-07T22:23:36.169000Z,2025-05-07T22:28:16.060000Z,2025-05-28T00:00:38.241000Z,2025-05-07T22:28:16.621373Z,280.0,2B73928C,2364,28,Female,White,United States,United States,United States,English,No,Full-Time
681bdd6e49d86deaa3622165,6723fefd7a09fe9da8f9bd10,APPROVED,Not Applicable,2025-05-07T22:23:55.758000Z,2025-05-07T22:25:31.264000Z,2025-05-28T00:00:38.626000Z,2025-05-07T22:25:31.794771Z,96.0,2B73928C,711,38,Female,White,United States,United States,United States,English,No,Full-Time
681bdd78a9a27fb7fa2ea886,63d79fcd741f9cfb2f87152f,TIMED-OUT,Not Applicable,2025-05-07T22:24:07.838000Z,,,2025-05-11T18:50:49.383786Z,332802.0,,3857,49,Male,Black,Nigeria,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
681bdd82396e693ea9d5c6ba,67ef1d25b8fe6887e5733c5e,APPROVED,Not Applicable,2025-05-07T22:24:02.279000Z,2025-05-07T22:33:54.938000Z,2025-05-28T00:04:04.042000Z,2025-05-07T22:33:55.513649Z,593.0,2B73928C,23,78,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
681bdda22a868d266a62225a,67ee88751069d7f2352f11b2,APPROVED,Not Applicable,2025-05-07T22:24:39.211000Z,2025-05-07T22:27:38.155000Z,2025-05-28T00:04:04.553000Z,2025-05-07T22:27:38.724667Z,179.0,2B73928C,391,31,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
681bddae5ee175d7f87db6ac,60c8467d9872c0d83f695499,APPROVED,Not Applicable,2025-05-07T22:24:46.890000Z,2025-05-07T22:35:45.967000Z,2025-05-28T00:00:38.998000Z,2025-05-07T22:35:46.516040Z,660.0,2B73928C,2958,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
681bddd8ace3cfac2566fa97,5ca3bd506c848000011d0afa,APPROVED,Not Applicable,2025-05-07T22:25:35.626000Z,2025-05-07T22:27:21.217000Z,2025-05-28T00:04:05.104000Z,2025-05-07T22:27:21.795636Z,106.0,2B73928C,1784,47,Male,White,United States,United States,United States,English,No,Full-Time
681bddd9819e3dc7f614081e,5d9e3b307b8a7d00169f35c0,APPROVED,Not Applicable,2025-05-07T22:25:34.685000Z,2025-05-07T22:27:39.659000Z,2025-05-28T00:04:06.130000Z,2025-05-07T22:27:40.195709Z,125.0,2B73928C,1595,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
681bdddcfefb067c6c0f0e54,6718343c82dda1264ded40d6,APPROVED,Not Applicable,2025-05-07T22:25:54.096000Z,2025-05-07T22:29:27.622000Z,2025-05-28T00:00:39.455000Z,2025-05-07T22:29:28.181771Z,214.0,2B73928C,1365,72,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
681bdddda0e7a249d33a8f0f,67cf641ea8d0de4b9a381a8a,APPROVED,Not Applicable,2025-05-07T22:25:41.010000Z,2025-05-07T22:30:08.093000Z,2025-05-28T00:00:39.917000Z,2025-05-07T22:30:08.611656Z,268.0,2B73928C,620,33,Female,White,United States,United States,United States,English,No,Part-Time
681bdde824e1379ad16eac8d,5f80c3b14dc3ba1509305a89,APPROVED,Not Applicable,2025-05-07T22:25:44.307000Z,2025-05-07T22:28:21.519000Z,2025-05-28T00:04:06.700000Z,2025-05-07T22:28:22.075173Z,158.0,2B73928C,10930,49,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
